#Table1
ra,z
38.042984,0.07101306
14.16314,0.07102829
192.11225,0.07105038
9.9632647,0.07106052
14.149779,0.07107528
9.5883983,0.0710912
9.7066501,0.07109967
9.6205581,0.07110129
230.71823,0.0711014
16.149991,0.07111292
357.54623,0.07113735
244.10239,0.07115377
184.28632,0.07115396
9.6440684,0.07115457
5.0783262,0.07118501
232.5261,0.07119079
142.53802,0.07120053
357.5254,0.07120267
354.7694,0.07121552
232.65674,0.07124856
167.25143,0.07126261
14.32949,0.07126698
154.25909,0.07127051
14.166225,0.07128258
14.179987,0.07129653
232.68282,0.07129689
9.6112311,0.07130828
327.64557,0.07134037
208.81454,0.0713549
24.155579,0.07135823
153.98041,0.07137187
9.7477055,0.071399
31.631718,0.07144448
225.97144,0.07146523
154.2234,0.07149462
154.22061,0.0715077
37.832087,0.07150855
38.96347,0.0715756
5.0929805,0.07157763
167.33376,0.07160346
153.96871,0.07160487
192.20851,0.07161345
228.69287,0.07162303
227.51735,0.07162667
5.8976881,0.07162733
192.07451,0.07165621
14.160832,0.07166922
41.14534,0.07168437
6.4166627,0.07170456
9.6855482,0.07176644
184.24996,0.07179181
167.6601,0.07179571
340.20508,0.0717971
157.23967,0.07181334
142.55726,0.07181883
43.134326,0.07182325
312.27701,0.07183406
155.54176,0.07183877
325.8428,0.07185566
227.70522,0.07188617
329.13098,0.07189218
41.093278,0.07191494
174.66602,0.07192492
207.03674,0.07193762
189.75322,0.07200869
191.64371,0.07202478
325.94867,0.07204289
184.18955,0.07208736
154.21979,0.07214015
39.022247,0.0721646
158.23911,0.07216842
354.4853,0.07218681
24.397993,0.07219358
242.05998,0.07219506
18.775426,0.07221638
197.8374,0.07222124
155.22469,0.07224173
39.21214,0.07224204
5.1366184,0.07224426
132.0818,0.07225367
37.737507,0.0722715
41.149876,0.07229896
318.44763,0.07233132
170.51576,0.07233405
326.85158,0.07235286
168.19825,0.07235809
39.632771,0.07236449
9.6645233,0.07237677
198.30333,0.07241754
351.07776,0.07241935
3.603748,0.07244077
168.16258,0.07244796
39.011044,0.07245629
4.7632091,0.07246768
15.930191,0.07247388
168.50886,0.07248184
36.485086,0.07248966
189.75134,0.07249224
43.15826,0.07252513
19.138134,0.07252853
169.11027,0.0725622
142.63082,0.07259334
16.450363,0.07261487
197.52035,0.07262816
58.906145,0.07262903
168.53064,0.07265639
169.96597,0.07267732
3.608387,0.07270411
4.853797,0.07274627
184.61392,0.07275175
336.05734,0.07276628
227.02587,0.07277267
56.86672,0.0727775
168.56367,0.07278237
239.15027,0.07280208
149.84503,0.07280485
21.74682,0.07280766
203.5312,0.07281715
22.311428,0.07283515
44.250468,0.07284569
149.76349,0.07287358
169.4291,0.07289648
243.0186,0.0729119
35.685153,0.07293755
242.68776,0.07294514
358.51865,0.07296491
169.9662,0.07297006
3.3640909,0.07301594
44.597458,0.07301924
186.86542,0.07305154
36.605729,0.07305619
3.281123,0.07306982
358.80589,0.07309224
358.81301,0.07309662
359.4245,0.07309911
149.57615,0.07309938
27.330512,0.07313173
169.59973,0.07314368
36.50694,0.07317036
181.06501,0.07318167
31.966484,0.07318583
35.759438,0.07318649
9.3200483,0.07320565
168.52342,0.07322511
239.57907,0.07325974
7.9647282,0.07326413
221.01972,0.07326753
205.96278,0.07327056
16.535573,0.0732724
7.9364738,0.07327294
31.974351,0.07327478
8.116902,0.07329682
170.68493,0.07335193
348.34817,0.07335328
185.54666,0.07338843
185.54784,0.07340834
149.64389,0.07342248
221.01857,0.07346185
9.3323229,0.07347016
4.76437379999999,0.0734706
317.36728,0.07347124
2.2771115,0.07347875
35.760877,0.07349672
317.37534,0.07349842
32.019126,0.07350256
359.17956,0.07351278
3.935663,0.07354551
232.89998,0.0735893
1.391194,0.0736189
241.67119,0.07362863
7.968385,0.07363129
171.45494,0.07369351
359.31209,0.07372202
35.739658,0.07372514
13.054309,0.07374985
24.701875,0.07375269
25.130655,0.07377169
175.13301,0.07382881
240.88282,0.07382949
39.3379,0.0738479
8.1163957,0.07385655
340.83862,0.07385979
330.35698,0.07391587
200.04138,0.07397862
39.523922,0.07402366
35.02117,0.07402983
34.712047,0.07403793
359.37916,0.07407741
165.33241,0.07409788
24.714253,0.07412181
20.774899,0.07413082
241.73749,0.07414038
34.761753,0.07417497
34.766464,0.07417975
39.71042,0.07418063
24.701392,0.0742159
248.14735,0.07421612
47.712699,0.07424062
172.67619,0.07428893
149.21884,0.07429044
47.713513,0.07430243
0.99584001,0.07432945
49.879789,0.07433292
168.46984,0.07437501
47.93465,0.07438186
344.27003,0.07438393
359.39152,0.07439549
20.430787,0.07439911
49.825736,0.07442356
147.85775,0.07448252
241.6637,0.07451972
47.499497,0.07452384
149.01061,0.0745739
49.636375,0.07458669
20.404649,0.07459818
183.74396,0.07460193
359.46935,0.07462083
52.665815,0.07462342
32.240251,0.0746496
241.30203,0.07467006
47.670029,0.07469992
47.764088,0.07471889
48.700125,0.07472692
31.929538,0.07474657
31.893152,0.07478321
48.517021,0.07479277
346.00996,0.07482935
48.838655,0.07484514
175.35822,0.07496259
359.66745,0.07497945
13.64562,0.07498859
326.59679,0.07499392
235.41028,0.07505951
347.55475,0.07509473
33.800663,0.07510221
240.23183,0.07510225
326.58293,0.07511164
42.608138,0.07512024
46.744662,0.07513525
183.73853,0.07517136
2.5518249,0.07525079
180.78337,0.07526869
41.80659,0.07527979
326.78775,0.07529353
211.53848,0.07530425
10.089846,0.07530755
2.8389547,0.07531769
326.59338,0.07535569
31.738515,0.07542144
188.29567,0.07542984
184.28732,0.07543479
23.73233,0.07544353
33.433121,0.07546359
30.709477,0.07547412
326.59671,0.07548112
41.78791,0.07549272
235.41405,0.07553416
137.29947,0.07553872
204.45293,0.07555157
33.998697,0.07555805
162.31531,0.07557589
20.075924,0.07560848
169.03697,0.07563203
179.94255,0.07565793
17.889815,0.07567979
354.45966,0.07568866
46.719071,0.07570937
31.743829,0.07571772
36.515633,0.0757361
17.719476,0.07574909
2.3471212,0.07575255
10.064241,0.07576728
161.68137,0.07577333
162.58621,0.07578713
31.81291,0.07580046
312.88318,0.07580633
197.18952,0.07582068
168.96462,0.07582272
10.055149,0.07586131
168.92264,0.07591921
162.33836,0.07593045
31.829569,0.0759459
241.66372,0.07595737
137.28617,0.07597933
175.04766,0.0759835
58.324896,0.07598752
232.53636,0.07603619
20.273757,0.07605162
2.1515398,0.07605189
230.35155,0.07608883
10.227147,0.0760986
23.690241,0.07610662
10.120562,0.07613511
206.2521,0.07613793
230.35129,0.07617257
10.030431,0.07620119
3.6574243,0.0762133
46.717966,0.076269
19.798704,0.07630851
20.411362,0.07631523
45.24376,0.07632501
162.31974,0.07633966
1.6416518,0.07634456
2.431797,0.07635344
205.67993,0.07635381
137.31654,0.07645445
31.126487,0.07647517
31.296495,0.07647751
167.905,0.07648107
31.467296,0.07649203
130.58952,0.07649653
324.16032,0.07649723
164.78232,0.07651239
20.360858,0.07652765
1.6473216,0.07654999
20.209363,0.07658302
230.16233,0.07659891
4.0249891,0.07661787
179.49952,0.07662292
184.28789,0.07664483
350.04185,0.07664988
31.349233,0.07666464
169.42984,0.07671343
30.72792,0.07671411
46.746536,0.07671666
42.52634,0.07672181
31.297487,0.07676191
148.77557,0.07679157
46.627315,0.07679833
40.98076,0.07682199
179.49522,0.07683652
20.106241,0.07683919
18.691975,0.07684738
352.8887,0.0768541
42.62247,0.07686839
46.367222,0.07687877
31.116919,0.07687881
19.635043,0.07688349
46.620178,0.07689598
334.40729,0.07689977
1.652444,0.07690171
161.67145,0.07691381
18.856633,0.07694925
20.46684,0.07695176
206.27646,0.07698186
178.05365,0.07699241
354.01715,0.07705044
334.31571,0.07706286
30.695966,0.07706313
31.477319,0.07706529
18.494916,0.07708576
20.137549,0.07712834
23.818858,0.07713708
131.49946,0.07715503
20.287015,0.0771599
169.53593,0.07716373
354.01683,0.07716567
19.644382,0.07717111
46.453335,0.07719181
20.001109,0.07720324
20.270807,0.07722047
46.180916,0.07723448
179.01349,0.07723518
30.754622,0.07724316
30.907283,0.07724891
19.65212,0.07725605
350.42028,0.07726288
200.87034,0.07726939
40.768565,0.07727648
18.815248,0.07728022
334.47955,0.07728297
20.668076,0.07728354
334.83559,0.07728524
1.88976,0.07732437
19.829576,0.0773466
20.157835,0.0773474
19.66065,0.07736301
18.445625,0.07736986
213.69414,0.07738753
168.83238,0.0773969
20.160167,0.07740548
20.096436,0.07741046
20.195051,0.07742758
20.482164,0.07743076
20.357492,0.07743354
178.98017,0.07743748
30.712549,0.07744113
30.714625,0.07744642
333.84607,0.07744655
30.716181,0.07745148
206.53054,0.07746198
19.386489,0.07746754
23.153816,0.0774912
38.117384,0.07750192
201.02225,0.07752987
333.76404,0.07755329
239.01841,0.07758257
203.7154,0.07758976
169.58771,0.07762039
136.88853,0.07770197
223.86913,0.07770396
17.239923,0.07773542
235.18272,0.07773671
20.270699,0.07775605
355.49001,0.07776691
223.92021,0.07778575
42.589138,0.07779016
200.90662,0.07780865
309.73149,0.07781201
53.610843,0.07782878
235.03964,0.0778373
16.918407,0.07784965
20.73031,0.07785313
339.89731,0.07786449
17.415978,0.07789493
315.95371,0.07789611
203.99951,0.07790425
309.69344,0.07790666
20.20935,0.07791189
235.18791,0.07792629
235.21268,0.07792678
235.44244,0.07793895
21.657476,0.07795041
23.312134,0.07799083
309.7785,0.07802051
9.9734775,0.07802305
20.371609,0.07802636
20.500861,0.07803824
205.98869,0.07806308
19.615495,0.07806361
23.121113,0.07806445
203.01543,0.07807451
203.00672,0.07807964
20.425741,0.07808581
235.53133,0.07809787
129.63253,0.07810361
43.146439,0.07810801
30.639965,0.07811775
17.00983,0.07812393
19.699139,0.07813137
0.0064728774,0.07813291
137.26874,0.07813486
315.61186,0.0781388
16.935572,0.07814597
21.494205,0.07817405
41.767766,0.07817816
18.119338,0.07818429
20.17666,0.07818509
21.49287,0.07818603
355.42516,0.07818942
0.79065001,0.07819328
17.045385,0.07819495
20.086295,0.07822698
235.40963,0.07824635
182.85652,0.07825004
235.60055,0.07826691
236.25428,0.07827251
19.806323,0.0782757
182.83827,0.07829028
43.101584,0.07831466
200.88344,0.07836134
20.611658,0.07838084
30.772228,0.07842869
182.61856,0.07848318
0.28932998,0.07848723
0.53167708,0.0784927
182.82831,0.0785002
9.82177539999998,0.07850536
155.4117,0.0785201
20.092095,0.07852703
38.623269,0.07853662
21.312164,0.07854011
168.45763,0.07854028
45.488235,0.07854035
177.81973,0.07854277
313.17758,0.07854399
21.461044,0.07855469
182.22814,0.07858166
21.55992,0.07859962
14.513436,0.07863347
155.42221,0.07864722
0.17566465,0.07865121
182.73645,0.07867944
215.75109,0.07868076
38.727712,0.07870229
155.48402,0.07870299
0.48024464,0.0787275
33.617026,0.07872991
15.435971,0.07873416
24.863946,0.07873831
30.256218,0.07878486
180.56808,0.07879348
235.51699,0.07879448
180.74179,0.07883989
14.747887,0.07885101
356.22362,0.07885356
2.2184179,0.07886443
24.588322,0.07886676
14.595645,0.07887037
21.52539,0.07887422
202.15237,0.07888425
144.64917,0.07893074
356.04419,0.07893912
15.660867,0.078946
235.12948,0.07894998
168.27702,0.07895421
2.0821608,0.07895916
52.644584,0.07896493
236.46401,0.07896673
26.838714,0.07897791
22.017572,0.07899082
14.571881,0.07899186
15.676149,0.07900255
355.83609,0.07901218
29.769792,0.07902102
0.22241334,0.07904682
0.71954579,0.07905463
14.830467,0.07905758
37.172055,0.07906434
15.453498,0.07906775
27.139647,0.07906932
202.11692,0.07907975
15.60046,0.07909262
202.18802,0.07909358
244.58148,0.07910305
235.67751,0.07911005
201.54973,0.07911666
168.5643,0.07911732
233.31546,0.07912138
355.83599,0.07914498
24.236919,0.07915314
15.592567,0.07915787
244.66823,0.07918174
339.32353,0.07919434
2.140561,0.07919994
15.46232,0.07920827
20.015579,0.07921354
244.87559,0.07921813
359.91149,0.07923204
0.42159618,0.07923387
26.840879,0.0792404
14.139026,0.07925615
359.21391,0.07926259
14.435429,0.07930763
30.133116,0.07932475
356.07235,0.0793269
22.687525,0.07933085
22.115313,0.07933404
25.062219,0.07933407
168.24155,0.07934137
245.48694,0.07934871
14.58846,0.07934988
336.38399,0.07935131
26.023993,0.07937481
11.491393,0.07937609
30.242233,0.07938506
26.01089,0.07938684
15.189302,0.07939039
20.055319,0.07940647
356.07367,0.07941186
235.94069,0.07941516
0.16382,0.07941733
22.660654,0.07941741
14.586009,0.079423
358.9515,0.07942606
315.16986,0.07942661
233.6276,0.07942925
145.11621,0.0794544
356.20836,0.07948357
24.559154,0.07948557
13.942841,0.07949094
41.472336,0.07949185
30.258688,0.07949601
358.9703,0.07949856
187.60185,0.07950422
25.159253,0.07950611
14.999468,0.07951289
14.584579,0.07951555
187.91736,0.07952438
358.4715,0.07952521
19.966696,0.07953163
178.73881,0.07953966
235.74823,0.07954037
190.96852,0.07954304
22.659056,0.07954577
0.132762,0.07955237
25.151908,0.07958095
168.27998,0.07958455
182.88362,0.07958627
343.11301,0.07960191
180.27028,0.07960711
187.74963,0.07963099
209.19352,0.07965787
235.63936,0.07966904
187.66239,0.07967884
180.741,0.07968453
357.90881,0.07970514
356.33552,0.07970562
201.32483,0.07970625
242.49186,0.07973206
235.91675,0.07973658
180.74273,0.07976266
180.46626,0.07979167
22.602261,0.07980514
22.657997,0.07980906
168.57116,0.07981418
28.561492,0.0798205
240.87584,0.07982544
187.91337,0.07983261
8.5384067,0.07984979
29.771861,0.07987127
209.14591,0.07987318
354.41342,0.07988255
180.16643,0.07988428
350.60793,0.07991338
16.88691,0.07993946
0.62292,0.07994907
16.604555,0.07996649
29.752624,0.07996967
311.12506,0.0799894
16.605315,0.08000714
311.12936,0.0800476
174.28416,0.08008599
8.4260038,0.08010735
147.72827,0.08011292
168.77694,0.08011892
87.362655,0.0801396
29.717983,0.08017776
180.06772,0.08019324
239.08293,0.08019761
29.341204,0.08020104
147.77579,0.08020487
28.848719,0.08024789
350.86836,0.08025599
46.92596,0.08031225
244.24156,0.08033779
188.76565,0.08034749
9.3789377,0.0803955
29.793332,0.08044948
349.01538,0.08045535
28.502042,0.08048804
242.44624,0.08048908
9.4912161,0.08051078
10.432247,0.08056518
4.6284284,0.08056682
147.74868,0.08062341
5.6147802,0.08063208
29.021427,0.08064561
28.359156,0.08065423
350.88264,0.08065446
357.49899,0.08065642
7.1256247,0.08067848
348.98795,0.08068509
243.34508,0.08069535
47.194462,0.08070233
349.01816,0.08070865
27.896149,0.08071031
8.4124869,0.08071057
311.14168,0.08073188
28.935362,0.08073492
7.151935,0.08077065
18.679954,0.08078153
18.675852,0.08078652
201.23522,0.0807889
47.180561,0.08079179
342.74701,0.08079374
191.97948,0.08079409
10.082236,0.08080539
26.541306,0.08082958
7.162318,0.08084942
18.712088,0.0808571
46.488245,0.08085974
7.1408302,0.08086979
348.06356,0.08088353
357.49059,0.08090474
127.04411,0.08090824
311.00377,0.08090947
200.48949,0.08096918
26.365348,0.08099139
188.13058,0.08099346
26.421915,0.08101059
197.96961,0.08101288
243.29894,0.0810178
27.097601,0.08102725
27.898268,0.08103263
246.09162,0.08104418
47.068611,0.08104899
244.46638,0.08105115
349.81439,0.08105399
46.395467,0.08106127
159.30545,0.08107708
10.065532,0.08107878
12.196982,0.08108518
29.101046,0.08108702
46.755493,0.0810884
357.48392,0.08108857
197.26405,0.08109458
9.3985879,0.08110116
357.5052,0.081106
231.9141,0.08111317
350.00781,0.08113262
311.1391,0.08114022
7.9514153,0.08114166
188.0957,0.08114808
28.990858,0.08116169
197.34734,0.08116657
199.89908,0.08119925
46.872714,0.08120313
197.18711,0.0812085
356.3024,0.08121351
243.27717,0.08124243
180.12032,0.08124281
26.448657,0.08124309
26.374071,0.08126165
359.13348,0.08130021
357.5338,0.08130231
10.851816,0.08130283
9.310951,0.081304
242.72458,0.08132331
210.24219,0.08134419
197.20733,0.08134668
10.979276,0.08136292
201.32276,0.0813756
243.45484,0.08138141
23.164274,0.08138688
331.62748,0.08139341
28.997321,0.08139814
195.79931,0.08140062
28.784054,0.08141732
9.270603,0.08143216
180.02222,0.0814418
11.1471,0.08145758
359.30721,0.08147012
198.90967,0.08148163
338.68493,0.08148755
244.15702,0.0814922
197.14761,0.08149488
27.304761,0.08149511
197.14913,0.08149845
167.05798,0.08150022
358.35234,0.08150466
198.35422,0.0815141
201.54315,0.08151768
30.191522,0.08153094
27.679529,0.08153208
198.49422,0.08155919
200.80159,0.0815639
219.383,0.08157265
356.36455,0.08159311
314.18702,0.08162523
210.78951,0.08162592
201.99705,0.0816408
197.16544,0.08164962
348.72647,0.08165067
27.314574,0.0816639
199.05217,0.08167136
196.97012,0.08168172
197.28432,0.08168452
180.55524,0.08168501
153.7477,0.08168874
201.2042,0.08171897
58.023167,0.08173548
27.192995,0.08173632
30.228792,0.08173684
193.5846,0.08175024
338.09756,0.08176709
357.51446,0.08178573
29.952289,0.08178752
337.43914,0.08179419
201.24812,0.08181988
358.32149,0.08184801
232.85728,0.08185304
20.085741,0.08188464
24.118629,0.08190832
191.06048,0.08192886
180.8682,0.08192924
46.965,0.08192953
194.7522,0.0819416
210.74569,0.08195076
57.96796,0.0819518
219.40691,0.08195259
204.56481,0.08197466
196.79911,0.0820087
143.8545,0.08200945
200.65333,0.08204105
196.78844,0.08207083
26.943944,0.08207773
22.963188,0.08208216
199.56707,0.08208533
183.47657,0.08209109
198.2146,0.08209296
210.23547,0.08217588
190.91685,0.08219299
359.35881,0.08220208
57.894969,0.08220381
210.98081,0.08220658
194.07528,0.08221441
198.87073,0.08226645
191.02527,0.08227362
355.68107,0.08228394
183.11443,0.0822871
191.64563,0.08228803
58.016656,0.08232159
22.947603,0.08232407
201.47922,0.08233078
148.24054,0.08234423
192.01629,0.08237318
48.673761,0.08238441
196.77924,0.08239279
27.634164,0.08241254
143.77343,0.08242688
190.7429,0.08244161
15.653745,0.08244823
208.6705,0.08245951
11.34246,0.08246522
199.5738,0.08249689
159.31578,0.08251377
196.76987,0.08253553
15.751481,0.08254389
224.16413,0.08256716
233.31216,0.08257315
235.71581,0.0826
201.67921,0.08261265
196.88078,0.08262382
28.754304,0.08263637
159.42306,0.08264635
195.03218,0.08266363
199.57296,0.08266485
193.71682,0.08266877
158.90527,0.08268926
197.72306,0.08269752
14.457796,0.08272006
208.62134,0.0827262
23.882286,0.08272752
158.77808,0.08272831
342.3262,0.08273841
235.71162,0.08276655
212.26955,0.08280656
191.62328,0.08282754
24.300821,0.08282863
41.422565,0.08283381
38.705803,0.08284301
149.30969,0.08284637
191.97577,0.08288738
164.16348,0.0829101
164.68468,0.08291749
212.47259,0.08291919
38.717383,0.08292609
24.204612,0.08292817
58.00021,0.08295874
207.6234,0.08296723
165.14653,0.0829815
240.10393,0.08299018
202.02737,0.08299268
202.04987,0.08302018
28.163094,0.08304151
237.59599,0.0830428
208.64559,0.08306995
237.45793,0.08308603
27.412823,0.08309427
351.89146,0.08309519
160.79459,0.08311045
26.787978,0.08311581
194.65312,0.08315092
31.736171,0.08315101
233.33638,0.08315267
235.66882,0.08316126
145.21869,0.08318624
161.05631,0.08320576
341.91643,0.08322156
6.236517,0.08326665
49.891304,0.08326706
31.751151,0.08328502
351.79018,0.08328865
191.61956,0.08334531
148.43291,0.08336419
201.60202,0.0833687
202.48252,0.08337675
224.539,0.08341143
224.64059,0.08342511
11.343013,0.08342694
15.985038,0.08343873
149.37332,0.08343904
38.717398,0.08348449
329.21146,0.08348625
201.63725,0.083511
329.00269,0.083515
153.85948,0.08351937
0.59935498,0.08352941
26.848431,0.08357832
23.869207,0.08358181
213.9742,0.08358423
342.26735,0.08359233
16.24613,0.08360171
329.20312,0.08361074
311.42209,0.083611
16.267237,0.08361398
164.21777,0.08362874
148.43474,0.08368891
359.73243,0.0837093
342.31681,0.08371521
16.39498,0.08372384
193.00885,0.08375064
38.651175,0.08379895
13.292908,0.08379995
193.12522,0.08381993
149.02543,0.08382063
153.89994,0.08384211
200.62802,0.08385873
194.36336,0.08386147
232.84256,0.08386566
164.71346,0.0838667
337.13833,0.08388867
6.1322555,0.08389478
57.600273,0.08391508
148.95363,0.08395238
204.7294,0.08395544
1.5567676,0.08396927
25.272253,0.08397995
25.204804,0.08398121
201.40446,0.08398134
204.9191,0.08399552
38.475401,0.08402221
232.27649,0.0840295
193.34504,0.08403742
53.130229,0.08405081
354.73768,0.08405452
53.190459,0.08407487
188.25825,0.08408111
196.49285,0.08411138
341.78666,0.08412949
53.315742,0.08413524
17.071376,0.08414136
354.73444,0.08414606
147.49765,0.08416865
147.24805,0.08419658
244.30597,0.08419997
148.67968,0.0842066
310.25766,0.08421139
23.273636,0.08422952
46.567173,0.08427558
342.11351,0.0843049
247.03741,0.08431948
46.542743,0.08432411
188.25218,0.08432973
180.92025,0.08435579
246.62013,0.08438914
33.660811,0.08439165
53.126819,0.08439382
216.83318,0.08441756
342.05438,0.08442033
196.60065,0.08442093
34.1688,0.08443005
149.07118,0.08443586
4.8007475,0.08444385
217.02088,0.08446071
53.221178,0.0844669
231.3317,0.08447308
53.167618,0.08447903
342.2491,0.08448929
246.55518,0.08449918
34.676279,0.08450637
342.09469,0.08450639
4.6562553,0.08451279
5.5587592,0.0845357
341.91161,0.08453667
230.78599,0.08456675
148.84204,0.08461425
23.292258,0.08461533
197.02605,0.08466341
3.5236449,0.08466567
17.065905,0.08468094
45.592867,0.08468514
342.48991,0.08470587
196.14739,0.08471638
148.90844,0.08472473
216.44243,0.08477385
162.05795,0.08479204
197.05129,0.08479736
45.516888,0.08481659
32.240803,0.08481697
53.208955,0.08481774
342.37939,0.08484599
353.64514,0.08485009
319.94556,0.08485152
224.00999,0.08486958
210.28628,0.08487481
214.81513,0.08489665
52.981413,0.08489854
26.684863,0.08490895
52.152159,0.08495176
53.369462,0.08497741
323.94507,0.08497965
26.786727,0.08498982
26.608157,0.08499249
53.008045,0.08500122
200.34691,0.08501464
210.4083,0.08502848
42.892761,0.08503631
341.93313,0.08503728
246.82222,0.08504925
353.62772,0.08506531
207.35363,0.08509414
207.35431,0.08512053
311.34192,0.08516049
311.11687,0.08516078
212.20818,0.08517132
53.072551,0.08517524
317.43919,0.08518464
2.2699604,0.08518649
217.41078,0.08519468
24.04482,0.08520019
148.79165,0.08521271
26.779683,0.08522661
17.455286,0.08524208
148.84251,0.08525094
331.59619,0.08525154
53.329925,0.08526751
239.26164,0.08527046
51.515561,0.08527103
52.112431,0.08527492
16.559606,0.08527967
158.39138,0.08528272
51.593443,0.08531119
323.94718,0.08532652
323.95106,0.0853424
232.7734,0.08535905
52.987916,0.08536776
211.99396,0.08538663
24.068534,0.0853867
232.37058,0.08538809
323.91968,0.08541548
3.5585786,0.08542305
37.262025,0.08543365
23.958677,0.08546378
353.29635,0.08547032
211.95948,0.08547033
17.416977,0.08547357
43.205104,0.08548071
323.98715,0.08548398
203.72003,0.08550737
342.15581,0.08551861
232.49568,0.08551934
0.250431,0.08552662
12.877533,0.08552802
341.36844,0.0855389
212.01331,0.08554212
203.33953,0.08556654
313.92846,0.0855701
148.17251,0.08561133
17.392282,0.08561965
2.2936449,0.08562528
17.463932,0.08563337
222.0338,0.08569347
317.79465,0.08569746
3.986829,0.08570861
17.77789,0.0857784
0.986393,0.08578237
27.552644,0.08578816
2.9567143,0.08578985
193.69317,0.08581598
53.020198,0.08581747
2.2763471,0.08583479
17.4444,0.08584769
2.9781922,0.08586761
238.40668,0.0858722
26.676674,0.08590271
217.45915,0.08591807
5.53148979999997,0.08593324
232.60966,0.0859503
18.331387,0.08596201
26.434139,0.08596525
217.31552,0.08597849
17.470774,0.08601022
246.85888,0.08602124
18.34876,0.08604381
319.91212,0.08604553
217.39194,0.08605222
225.62474,0.08606598
246.81555,0.08608329
339.81946,0.08609512
332.57283,0.0861162
323.95139,0.08614568
199.1509,0.08615641
335.2213,0.08619151
313.82694,0.08622254
45.489716,0.08622786
18.267306,0.0862527
52.241252,0.08625685
149.01119,0.08626337
232.72297,0.08634914
320.07147,0.08636621
191.8892,0.08636789
314.00565,0.08638628
232.22531,0.08639432
52.25271,0.08639541
45.350509,0.08639736
191.8142,0.08641069
246.61764,0.08641245
43.095814,0.08641499
332.54971,0.08648717
27.56087,0.08650132
323.66644,0.08651128
232.66832,0.08651696
314.23059,0.08652905
52.127907,0.08655179
335.30908,0.08656716
3.4382119,0.08658918
53.172695,0.08659556
2.6962573,0.08661375
27.547842,0.08661986
52.833927,0.08662432
195.23628,0.08663619
2.6897766,0.08668922
27.495866,0.08670742
203.99875,0.08671618
180.08022,0.08671725
45.588435,0.08673846
191.89779,0.08673923
143.80641,0.08674309
54.910641,0.08676037
27.470509,0.08677149
38.771517,0.08681671
39.420895,0.08681941
225.7334,0.08685004
225.74023,0.08685797
33.064537,0.08686361
206.33636,0.08687063
334.75964,0.08687292
45.378724,0.08687373
235.47338,0.08688863
18.259156,0.08694003
224.7962,0.08694966
205.14706,0.08695462
206.22046,0.08696799
45.421825,0.086972
54.567859,0.08697832
157.93486,0.08698336
206.31496,0.08699282
232.68617,0.08700828
52.859509,0.08701397
52.73012,0.08702541
340.192,0.08703603
52.738993,0.08704016
140.18237,0.08706135
338.41153,0.08707601
33.081127,0.08709179
52.640297,0.08709448
204.1418,0.08710022
232.56749,0.08713085
204.76112,0.08713547
44.460787,0.08716879
224.81135,0.08720507
333.34055,0.08722202
6.394221,0.08723842
45.079575,0.0872658
353.22641,0.08729055
191.94622,0.08729241
225.7954,0.08729492
232.78445,0.08729729
232.45243,0.08730236
231.97024,0.08730695
232.16656,0.0873159
136.94093,0.08733046
340.07539,0.08734229
27.438065,0.08734393
340.0613,0.08734974
150.25644,0.08735064
49.258659,0.08735643
49.13102,0.08736017
333.38983,0.0873724
28.538948,0.08737637
45.608997,0.08740989
232.62495,0.08742264
124.87767,0.08744828
45.344016,0.08745047
2.592424,0.08745704
13.043945,0.08746383
249.08532,0.08747561
338.022,0.0874831
141.54482,0.08751485
28.041988,0.08753504
227.92965,0.08753531
2.689474,0.08754689
48.57193,0.0875493
206.3994,0.08755623
217.68671,0.08758821
206.32882,0.08760174
57.344891,0.08760308
45.596042,0.08763619
52.75318,0.08764683
191.92065,0.08764865
217.85654,0.08765022
206.39404,0.08765144
50.714636,0.08766631
205.77173,0.08767076
309.71825,0.08767506
45.103989,0.08769
333.27176,0.08770152
27.589895,0.08773825
139.22488,0.08774123
48.541644,0.08776161
45.317439,0.08776404
28.478512,0.08778414
27.766376,0.08778846
45.34392,0.08780245
140.35452,0.0878084
206.40427,0.08783003
191.69772,0.08783635
28.483935,0.08787403
139.1097,0.08789991
337.56055,0.08790193
56.511181,0.08793277
148.84264,0.08793307
205.73685,0.08799091
57.248395,0.08800445
337.61008,0.08801682
56.427647,0.08804043
4.593786,0.08806737
232.04089,0.08807144
191.88059,0.0881023
149.12806,0.08811073
312.79828,0.08811087
206.55415,0.08814909
121.8168,0.08816797
232.30154,0.08818277
206.34061,0.0882015
148.85664,0.08821983
167.0116,0.08825613
336.49104,0.08826009
206.33785,0.08826082
28.320468,0.08826884
150.18439,0.08827484
57.34375,0.08828425
18.53813,0.08832458
248.97257,0.08833205
312.79767,0.08839097
191.79212,0.08840443
226.1999,0.08841419
337.62083,0.08842071
337.50461,0.08843073
333.76312,0.0884342
312.63793,0.0884634
150.28022,0.08847246
337.53024,0.08849467
18.846574,0.08853076
58.897667,0.08853211
206.09783,0.08853937
18.06803,0.08854198
27.56611,0.08856022
249.31065,0.08857036
336.38391,0.08858181
206.68075,0.0885959
206.3011,0.08861288
28.063897,0.08862204
338.29204,0.08863254
7.3717272,0.08863971
14.23299,0.08864746
323.09595,0.08865229
7.37328,0.0886609
7.468012,0.08867656
25.893116,0.08868066
166.94223,0.08868382
28.494875,0.08868472
338.41051,0.0887086
191.97482,0.08871391
