Description	
Number of Runs	1000
Preset Time	1
Pause Time	0
Alarm Level	0
High Voltage	900
Step Voltage	0
Volume	0

Run	High		Elapsed
Number	Voltage	Counts	Time	Date/Time
457	900	1	1	02/03/23 03:29:35 PM	
458	900	2	1	02/03/23 03:29:36 PM	
459	900	1	1	02/03/23 03:29:37 PM	
460	900	0	1	02/03/23 03:29:39 PM	
461	900	0	1	02/03/23 03:29:40 PM	
462	900	1	1	02/03/23 03:29:41 PM	
463	900	1	1	02/03/23 03:29:42 PM	
464	900	0	1	02/03/23 03:29:43 PM	
465	900	0	1	02/03/23 03:29:44 PM	
466	900	1	1	02/03/23 03:29:45 PM	
467	900	0	1	02/03/23 03:29:46 PM	
468	900	1	1	02/03/23 03:29:48 PM	
469	900	0	1	02/03/23 03:29:49 PM	
470	900	0	1	02/03/23 03:29:50 PM	
471	900	1	1	02/03/23 03:29:51 PM	
472	900	0	1	02/03/23 03:29:52 PM	
473	900	1	1	02/03/23 03:29:53 PM	
474	900	1	1	02/03/23 03:29:54 PM	
475	900	3	1	02/03/23 03:29:55 PM	
476	900	4	1	02/03/23 03:29:57 PM	
477	900	3	1	02/03/23 03:29:58 PM	
478	900	1	1	02/03/23 03:29:59 PM	
479	900	2	1	02/03/23 03:30:00 PM	
480	900	1	1	02/03/23 03:30:01 PM	
481	900	0	1	02/03/23 03:30:02 PM	
482	900	1	1	02/03/23 03:30:03 PM	
483	900	0	1	02/03/23 03:30:05 PM	
484	900	0	1	02/03/23 03:30:06 PM	
485	900	0	1	02/03/23 03:30:07 PM	
486	900	0	1	02/03/23 03:30:08 PM	
487	900	0	1	02/03/23 03:30:09 PM	
488	900	2	1	02/03/23 03:30:10 PM	
489	900	2	1	02/03/23 03:30:11 PM	
490	900	2	1	02/03/23 03:30:12 PM	
491	900	0	1	02/03/23 03:30:13 PM	
492	900	0	1	02/03/23 03:30:15 PM	
493	900	0	1	02/03/23 03:30:16 PM	
494	900	1	1	02/03/23 03:30:17 PM	
495	900	0	1	02/03/23 03:30:18 PM	
496	900	0	1	02/03/23 03:30:19 PM	
497	900	1	1	02/03/23 03:30:20 PM	
498	900	4	1	02/03/23 03:30:21 PM	
499	900	1	1	02/03/23 03:30:22 PM	
500	900	1	1	02/03/23 03:30:24 PM	
501	900	0	1	02/03/23 03:30:25 PM	
502	900	3	1	02/03/23 03:30:26 PM	
503	900	1	1	02/03/23 03:30:27 PM	
504	900	2	1	02/03/23 03:30:28 PM	
505	900	2	1	02/03/23 03:30:29 PM	
506	900	0	1	02/03/23 03:30:30 PM	
507	900	0	1	02/03/23 03:30:31 PM	
508	900	0	1	02/03/23 03:30:32 PM	
509	900	0	1	02/03/23 03:30:34 PM	
510	900	1	1	02/03/23 03:30:35 PM	
511	900	0	1	02/03/23 03:30:36 PM	
512	900	1	1	02/03/23 03:30:37 PM	
513	900	1	1	02/03/23 03:30:38 PM	
514	900	1	1	02/03/23 03:30:39 PM	
515	900	0	1	02/03/23 03:30:40 PM	
516	900	2	1	02/03/23 03:30:41 PM	
517	900	0	1	02/03/23 03:30:42 PM	
518	900	2	1	02/03/23 03:30:44 PM	
519	900	3	1	02/03/23 03:30:45 PM	
520	900	3	1	02/03/23 03:30:46 PM	
521	900	0	1	02/03/23 03:30:47 PM	
522	900	1	1	02/03/23 03:30:48 PM	
523	900	1	1	02/03/23 03:30:49 PM	
524	900	1	1	02/03/23 03:30:50 PM	
525	900	2	1	02/03/23 03:30:51 PM	
526	900	0	1	02/03/23 03:30:53 PM	
527	900	4	1	02/03/23 03:30:54 PM	
528	900	0	1	02/03/23 03:30:55 PM	
529	900	2	1	02/03/23 03:30:56 PM	
530	900	2	1	02/03/23 03:30:57 PM	
531	900	3	1	02/03/23 03:30:58 PM	
532	900	2	1	02/03/23 03:30:59 PM	
533	900	0	1	02/03/23 03:31:00 PM	
534	900	0	1	02/03/23 03:31:01 PM	
535	900	0	1	02/03/23 03:31:02 PM	
536	900	1	1	02/03/23 03:31:04 PM	
537	900	1	1	02/03/23 03:31:05 PM	
538	900	1	1	02/03/23 03:31:06 PM	
539	900	1	1	02/03/23 03:31:07 PM	
540	900	0	1	02/03/23 03:31:08 PM	
541	900	0	1	02/03/23 03:31:09 PM	
542	900	0	1	02/03/23 03:31:10 PM	
543	900	1	1	02/03/23 03:31:12 PM	
544	900	1	1	02/03/23 03:31:13 PM	
545	900	0	1	02/03/23 03:31:14 PM	
546	900	0	1	02/03/23 03:31:15 PM	
547	900	1	1	02/03/23 03:31:16 PM	
548	900	0	1	02/03/23 03:31:17 PM	
549	900	3	1	02/03/23 03:31:18 PM	
550	900	2	1	02/03/23 03:31:19 PM	
551	900	2	1	02/03/23 03:31:21 PM	
552	900	3	1	02/03/23 03:31:22 PM	
553	900	1	1	02/03/23 03:31:23 PM	
554	900	0	1	02/03/23 03:31:24 PM	
555	900	0	1	02/03/23 03:31:25 PM	
556	900	2	1	02/03/23 03:31:26 PM	
557	900	1	1	02/03/23 03:31:27 PM	
558	900	2	1	02/03/23 03:31:28 PM	
559	900	0	1	02/03/23 03:31:29 PM	
560	900	0	1	02/03/23 03:31:31 PM	
561	900	0	1	02/03/23 03:31:32 PM	
562	900	1	1	02/03/23 03:31:33 PM	
563	900	1	1	02/03/23 03:31:34 PM	
564	900	0	1	02/03/23 03:31:35 PM	
565	900	2	1	02/03/23 03:31:36 PM	
566	900	3	1	02/03/23 03:31:37 PM	
567	900	2	1	02/03/23 03:31:39 PM	
